2020/06/01 11:57:30.328127,ETH/BTC,bid,0.02482205,23.9999428
2020/06/01 11:57:30.328127,ETH/BTC,bid,0.02481485,65.
2020/06/01 14:11:26.613461,ETH/USDT,ask,242.63900387,0.04121349
2020/06/01 14:11:26.613461,ETH/USDT,ask,242.78669996,1.32
2020/06/01 14:56:25.195839,BTC/USDT,ask,9563.90561451,0.11
2020/06/01 14:56:25.195839,BTC/USDT,ask,9566.7842376,0.6585
